date,region,temperature,rainfall,co2,sea_level
2002-10-01,North,12.963505827393158,86.78924343885961,374.93264156260875,-0.02927277937521211
2002-11-01,North,14.129677143115531,77.97136302132542,372.89860731890684,2.590243662374273
2002-12-01,North,17.842133741533853,88.95643651804322,372.02115553367145,1.5232181067838013
2003-01-01,North,23.62655808639129,77.736351651042,376.2636961022738,0.3561487208046723
2003-02-01,North,24.35610556126549,64.13782714246877,381.3824544856486,0.991240880692964
2003-03-01,North,27.949807507836912,48.225843322852434,373.72792830043977,1.0898096551271315
2003-04-01,North,24.909664274730243,63.448066060105646,375.8309952241028,2.7115370885016956
2003-05-01,North,21.02799393223488,28.117230245362983,369.29836281164796,0.9772168563515765
2003-06-01,North,13.9542257239033,16.756123586657104,377.5685796215171,0.5615517726246054
2003-07-01,North,14.82422299484441,26.09464098149025,378.54627225576706,3.1135978499152257
2003-08-01,North,12.732505747311789,34.99783122841204,378.77450521247505,1.235280482196768
2003-09-01,North,10.666812851120138,76.1131764161625,380.5171212819149,1.5896806909478223
2003-10-01,North,12.871210788337976,27.77300480179406,378.4796943741068,1.2298993457388172
2003-11-01,North,17.78379212003005,78.84785993223424,380.5235887791345,1.4812757835903858
2003-12-01,North,15.460534523723927,96.89566338614964,384.0760597445388,2.8266119226582402
2004-01-01,North,23.53714590351625,81.53849668784969,375.7648372032527,1.9341487223361162
2004-02-01,North,25.536171238826867,46.45841320482384,373.6585171355665,1.6614275570539176
2004-03-01,North,26.148858645625637,53.754747524063156,379.4994877606723,3.167304698600705
2004-04-01,North,26.247136320859195,62.432051881138875,379.34352782942335,1.9595201791353687
2004-05-01,North,24.66313320623047,34.79711764521096,380.6251814674541,1.8779113050603355
2004-06-01,North,19.876682752581125,24.66296820685995,380.7108763937477,1.0317107654076505
2004-07-01,North,14.7036837006211,35.335701659655506,381.2655308597366,2.4683333315579863
2004-08-01,North,14.667375134260379,32.20532159753242,379.02070005336105,1.1046162018846886
2004-09-01,North,13.89822080661519,59.71641954448068,382.8188952725343,2.335218574433401
2004-10-01,North,11.852860719351431,44.40806637921452,381.5435323693909,1.4041245873138775
2004-11-01,North,12.540553891743905,85.23964456425568,381.1798230269862,2.2296227272547577
2004-12-01,North,17.72546118046136,73.32888945399033,385.3918866813739,1.5738100160945194
2005-01-01,North,20.994213496755254,76.90022797007121,379.5319269808177,1.7561855298753801
2005-02-01,North,23.67664852124692,55.621551761916216,381.39156800249197,0.972917805610567
2005-03-01,North,23.623595218657268,61.796596691634186,382.0930281271062,2.624225268877485
2005-04-01,North,25.01704795517567,51.371584649446255,381.8256422412935,1.3861280774802935
2005-05-01,North,24.189328915166147,23.97342776410187,385.6838296800197,1.9774925601411304
2005-06-01,North,19.086156329186597,22.156243080306965,387.0971499659349,2.4326647469639227
2005-07-01,North,14.390014747764875,44.310992547117635,381.3509530764266,1.8555269051664034
2005-08-01,North,13.212150413504755,45.944092872498274,383.3959100833897,2.0467773630049066
2005-09-01,North,11.027437943955492,80.39257791210892,387.0919839469256,2.107062726293156
2005-10-01,North,13.050181140634038,69.49572729299405,387.8264461580583,3.3067953734121733
2005-11-01,North,12.499076802868412,98.86174602560065,383.34189571857013,2.824366503056887
2005-12-01,North,20.54901900651514,81.5595070172548,384.52010267139616,2.1480631555041927
2006-01-01,North,23.043131756258585,58.623454566846796,390.2549380062825,1.748701640012768
2006-02-01,North,23.884752446033456,85.73748159391383,384.7092566702107,3.306577408469127
2006-03-01,North,25.183467520067953,65.4531279300761,384.21035047962334,2.5362652636801677
2006-04-01,North,23.256292328689852,29.39674974730695,384.8959349142827,1.994919039348261
2006-05-01,North,22.66137979606549,31.107643292540274,387.199228056463,2.7083038579513237
2006-06-01,North,18.569912974250208,28.2743440666809,387.56712265835534,3.0247257819926148
2006-07-01,North,13.798324192644875,14.16037281015915,386.3341650590237,2.3878611235811276
2006-08-01,North,12.991194497809794,32.24991332541923,384.0436222071996,1.9297179190531022
2006-09-01,North,15.562654932954606,48.75983271111421,387.003901420315,3.95286430727103
2006-10-01,North,13.905858144781687,66.10622052867309,382.6619937012062,3.2517807949972966
2006-11-01,North,10.695265457461783,56.4692071278587,388.39371051119576,2.9716428421998207
2006-12-01,North,19.735643253482525,85.07503485159135,391.7083012242058,4.038728508806118
2007-01-01,North,21.439437180840475,61.1998902993191,382.73114390529213,2.973659462662968
2007-02-01,North,23.487379406465234,71.67742665703261,393.9594435587226,1.8472960730313452
2007-03-01,North,27.440809932900216,49.23108130476851,389.2892302801628,2.2192052017396677
2007-04-01,North,22.627837362812425,30.67370930965706,387.82432321097593,3.107575743401955
2007-05-01,North,24.190894886323733,33.295497127047845,388.44400665518805,2.791686123714273
2007-06-01,North,19.82887641414929,37.349209270805986,382.2797336208153,3.3675448972714
2007-07-01,North,12.726625650751007,20.670425584861675,383.32302019743537,2.9039405611710842
2007-08-01,North,12.694972041066695,49.23104975745005,390.43102704953805,3.251934312122575
2007-09-01,North,10.033979255908221,66.43754043206928,389.246241018736,2.929298460269439
2007-10-01,North,12.371469140019324,73.03820558679305,385.87152390676636,2.6830989925173743
2007-11-01,North,16.298571756044947,82.58533235883377,391.39384986064476,2.9329885208016777
2007-12-01,North,20.94176494938943,78.5536244175436,387.9314801438763,2.938147958657096
2008-01-01,North,23.230808864513182,98.01666943154495,387.2655270022411,2.488741707682008
2008-02-01,North,23.978997147059562,10.752803385475985,389.85132710451353,5.245500108378986
2008-03-01,North,27.862958906221046,61.72425018895093,388.0253208859481,3.3015715924824756
2008-04-01,North,24.371791388362603,36.04610757068754,390.8470985346712,3.1924982657907552
2008-05-01,North,20.483230590544682,44.90611671914421,388.00874260335604,3.962542662205499
2008-06-01,North,20.68449685382226,24.526322491398954,390.03630661560635,4.100192152757961
2008-07-01,North,16.384363347276977,15.453645662307636,392.9970653627798,3.0812487801792536
2008-08-01,North,13.797380527685368,41.14211888816196,396.29162906599714,2.4644881726120236
2008-09-01,North,10.763638416475432,43.82054843633049,387.39324099115004,2.3021224240741835
2008-10-01,North,11.190630172062292,83.65389755519094,391.75776416525144,4.491550580947575
2008-11-01,North,13.623450125224139,107.20903838931704,395.1792933079704,3.6974534985067025
2008-12-01,North,18.123878749127087,92.21634718353847,391.5590831009214,4.411059844060068
2009-01-01,North,22.436456160903976,89.49157712375819,387.54369092450565,4.018691846593994
2009-02-01,North,26.507762661399358,50.19308230725488,392.1580386312438,4.499805087481381
2009-03-01,North,28.0697274471757,59.203245871845205,391.31047608599505,3.109728123996661
2009-04-01,North,26.358551372336972,45.66782550264863,395.618425636805,4.5557776783068
2009-05-01,North,22.202083413462933,41.636691470261155,395.3630257287772,3.450972564511258
2009-06-01,North,19.588981208268045,17.240201917083333,392.55027567627303,4.188550472015419
2009-07-01,North,17.08563661631978,41.3225380275988,389.40413070178465,3.661392760613318
2009-08-01,North,13.734051943898683,47.2279983146392,395.3754461988214,4.4027006844801
2009-09-01,North,12.183825006242891,48.2075808328656,397.72737566582987,4.045405867534405
2009-10-01,North,14.617748847635319,59.834541752245606,395.17905662617704,3.1620788704482012
2009-11-01,North,17.881456557677595,74.29363794126944,388.96303548960174,3.437291859697683
2009-12-01,North,19.112991735281476,95.07592170430262,394.37621803650876,4.467616111833539
2010-01-01,North,20.483298423194675,78.00977151855871,390.92010468563495,4.301658743990543
2010-02-01,North,26.038596979722442,58.511716659183236,388.9016065799034,3.989394285118523
2010-03-01,North,25.141433037448998,78.02911897723112,396.86430679205887,3.8538748163032452
2010-04-01,North,24.322127761519226,41.44766867094904,397.81133258483476,4.787325342250481
2010-05-01,North,23.361870539487835,38.09581676853872,394.09171171041845,4.425437754152104
2010-06-01,North,16.766518377785044,24.2050093419996,395.89381560959305,3.9639114075636748
2010-07-01,North,16.93163671271408,38.66778017326362,395.0328091888068,3.9454618340325465
2010-08-01,North,14.7249787162538,20.88081996796227,397.9472174880562,4.4099165770273245
2010-09-01,North,14.403403467665001,58.178150656291365,400.7059910567852,4.819622573660713
2010-10-01,North,17.68047671578541,78.95857528718494,396.4404036460846,4.501082872797795
2010-11-01,North,17.772439330828036,72.41439340466304,394.72535605625006,2.810771894639931
2010-12-01,North,18.94829647003892,97.533844771177,400.14893036432676,4.218997980992713
2011-01-01,North,21.675437749683105,68.73959172768242,391.5658042472311,3.774822917847538
2011-02-01,North,27.036229184358287,66.86011155774491,396.47634072586897,5.127373644516623
2011-03-01,North,28.241944080137092,71.21108557787716,392.8750991558567,4.741774074851498
2011-04-01,North,24.789835848261948,52.89016531107552,400.55126061997464,4.325477594375367
2011-05-01,North,22.144704969138306,23.71508806477125,403.09344091258174,5.416486811096651
2011-06-01,North,18.78609583332186,23.12298440064016,398.1146634768122,5.029119752990918
2011-07-01,North,13.708034221059465,18.17788568974727,399.81025209139796,4.164521346016271
2011-08-01,North,12.88116635485829,43.23787951638897,397.7589427598181,5.696875291413659
2011-09-01,North,14.533424725302098,43.68183857867304,393.9015093308399,5.223783986853279
2011-10-01,North,14.778497227185241,74.07274031107298,400.86668672397286,5.753506913311972
2011-11-01,North,15.685547283963782,70.91312143317161,396.6761491972991,5.3164688622930685
2011-12-01,North,19.983538695227864,83.46436548156149,395.2003596475502,5.527377496219056
2012-01-01,North,23.601212765372914,75.23491373264203,400.1450558869921,5.073567835198175
2012-02-01,North,25.17717076612033,70.94089992898307,401.68407937464946,4.356439290412258
2012-03-01,North,30.579815385225807,56.27802697366783,400.11775566697014,4.741936228880931
2012-04-01,North,25.031420544750148,48.312154933428744,401.0957485279801,5.111379328500076
2012-05-01,North,22.51635322153841,39.52230848189864,400.7593096434761,5.5844718236167985
2012-06-01,North,20.391176342067247,29.43307664128366,398.94077913015553,6.299446633568413
2012-07-01,North,15.207577684600334,37.15318693110695,401.0069207299827,5.732904274857411
2012-08-01,North,17.663334006560966,36.18226737015159,404.2662986792492,3.5480935094043593
2012-09-01,North,13.099129637582058,62.09003757588512,400.17566076428193,6.328082050814631
2012-10-01,North,11.872242498096238,65.83902131563472,398.7479189800808,5.344997678027022
2012-11-01,North,15.723343193499304,60.35330399650897,399.6692342018773,3.693284471359731
2012-12-01,North,20.380983947530424,87.78872163931835,400.93955755725466,5.025296696252299
2013-01-01,North,23.366956445273203,32.665064414038866,404.95849575441787,6.074153603402971
2013-02-01,North,27.378575513053185,69.91585738693763,397.93657033582565,4.719876340657582
2013-03-01,North,27.388647495069012,56.327806982641555,405.8542405213337,6.498201500610592
2013-04-01,North,26.174925037437472,46.221203572550806,403.09516735961273,6.480590645998074
2013-05-01,North,25.31206980126291,35.39263529626875,400.55074772131593,5.5831265852932495
2013-06-01,North,22.357101353479905,37.75082821035963,408.12139781994796,5.338172992600351
2013-07-01,North,16.18352089279997,41.17894045247973,403.66497777489883,4.271812059578346
2013-08-01,North,13.316583807280123,26.880390234557474,403.8056797267574,5.411070210154615
2013-09-01,North,13.50496161046349,65.3133999426431,404.9844576024003,6.277686684594302
2013-10-01,North,13.344584830539445,69.7661610545846,406.9217725275273,4.694523531715422
2013-11-01,North,14.703891347707682,63.76091308084216,406.3158172144936,5.721231951467885
2013-12-01,North,22.327926643815402,95.75644482625773,403.97660227566087,4.217724509259472
2014-01-01,North,23.23608421197348,70.7734763750662,407.45563986512127,7.143147961853128
2014-02-01,North,24.866647342803073,52.7378228541126,408.091913700786,6.99132809205183
2014-03-01,North,26.82941220375343,64.95548585362279,402.5217419622699,4.58347034501759
2014-04-01,North,26.93704600588832,42.15151799024584,402.3449506461075,5.0717412229348025
2014-05-01,North,25.65656400551013,32.52884762983974,403.2307180696478,7.273800650803839
2014-06-01,North,19.62572760953565,22.489949698700723,404.97294315086236,5.720623897874056
2014-07-01,North,16.855312851082644,21.805656369897875,410.5972321261839,7.221170952337121
2014-08-01,North,15.320680918092403,44.46488475897991,407.49502527464915,4.097621235264418
2014-09-01,North,11.798144925711812,61.442681595093006,405.8914228814873,5.704500523858438
2014-10-01,North,15.279916996473187,73.95681887972604,405.7760472628589,6.450472701726358
2014-11-01,North,16.00751084134628,79.92369666471437,406.093914975431,6.544459904443822
2014-12-01,North,22.434804145221534,71.53654606981311,406.5565886630976,5.73700690498645
2015-01-01,North,25.067199602589227,76.72491087131979,406.85150004774965,7.3046270844330365
2015-02-01,North,27.899436510985566,56.72392184863008,407.69350017462466,6.825820919617629
2015-03-01,North,27.352699942305023,44.713256668709164,403.204943541409,5.21938149908836
2015-04-01,North,25.36363137972577,27.769102065925026,410.7050379003409,7.111871962539844
2015-05-01,North,23.79079897118139,42.01245895418952,405.66438931211684,6.426045223327933
2015-06-01,North,21.651598604813493,51.39752406339273,410.4606820462763,6.869736384036652
2015-07-01,North,16.378240036798655,34.67213399104441,406.7277582805388,6.897151293508337
2015-08-01,North,12.797794623497646,29.964106827842276,407.8497353778837,7.5194016004412205
2015-09-01,North,12.411347008689603,39.1318828440491,407.2643297416062,6.468543285332304
2015-10-01,North,13.363907471977232,72.19781934142537,403.81751566617083,6.92333231657228
2015-11-01,North,15.96945144272816,79.88559524248043,409.1799033331165,6.747450786051433
2015-12-01,North,19.309211637070543,76.37099082449052,404.69348682050077,7.909703720230858
2016-01-01,North,24.850031313963417,72.24039451730343,410.4072540453642,6.327686293957334
2016-02-01,North,25.20869195192741,90.45149127773388,405.6310039524262,6.97187449715892
2016-03-01,North,29.0424182126766,71.23396562299045,404.9576300999342,6.977425857055125
2016-04-01,North,25.27703343133345,57.39116805444068,413.1942520351911,6.437488230804405
2016-05-01,North,24.27575948859438,25.409805197154746,405.1423852663356,7.254341823753517
2016-06-01,North,19.549646720471898,16.852432693071332,407.776806137335,6.038241813266421
2016-07-01,North,16.005454379291052,37.76501934242794,412.17765728497017,7.005979873219908
2016-08-01,North,16.04455876297154,28.903589813087933,413.9814309670943,7.258313306556232
2016-09-01,North,12.013030655907215,61.29413584886787,407.71260233054323,7.056893789936921
2016-10-01,North,15.877656342340906,75.09138120907177,407.46921808831854,6.813514085213639
2016-11-01,North,17.029261922648658,91.5192119056658,408.52705189842715,7.2277399275823475
2016-12-01,North,21.427352147364026,92.56702316794585,408.63502634873015,6.173136932509556
2017-01-01,North,22.760661820925076,63.23851832894677,416.189357908017,6.347982885543299
2017-02-01,North,26.63673892845766,68.01110346808858,413.2976912074694,6.971807819067945
2017-03-01,North,26.762027715920777,52.63645262911004,408.2302179783948,6.962888760292107
2017-04-01,North,28.066431618655283,45.74698232879953,411.33743260313713,7.817436409440202
2017-05-01,North,20.459993912956516,86.39085656314504,410.67071774176776,6.585380713774735
2017-06-01,North,25.346613382118957,17.30476110480021,413.6144170579076,6.993730179922799
2017-07-01,North,16.721179980697713,45.658550062535234,412.37166864300525,7.114039820217373
2017-08-01,North,13.95570827117194,33.93243242781821,412.9561242859003,6.945450059272236
2017-09-01,North,14.15571343764489,66.9064627478634,414.7738853386033,6.380571422085069
2017-10-01,North,14.313911700310804,78.89369438282131,411.3322302646685,6.635270702076903
2017-11-01,North,16.26088543898259,53.33828838451518,403.4343888793688,7.764262803781784
2017-12-01,North,18.90778433879202,88.12843613079377,409.53013484858366,6.991430976509292
2018-01-01,North,23.54656475039769,84.78704462377975,415.928878560785,7.933109855405798
2018-02-01,North,27.074207718987598,61.69318036196219,412.9054882852587,7.329169862013831
2018-03-01,North,27.590311370734252,68.11783900207575,411.2281954426972,6.116708176773159
2018-04-01,North,26.648016172550935,43.59218018343261,415.7826409516436,8.524426581873511
2018-05-01,North,20.73253684083275,32.60896361490343,414.5894053310035,7.687225024359638
2018-06-01,North,19.14467469166594,9.213691667901966,417.33799621113315,7.866891205808201
2018-07-01,North,18.49191148520334,31.099817457953378,404.69101549958765,8.266673504115163
2018-08-01,North,16.47329397209761,46.56230009400659,415.73971943020405,9.32050164143076
2018-09-01,North,15.725866166113564,72.99271575018999,416.664503127651,8.255400421235526
2018-10-01,North,13.175089301879483,49.33643410623998,420.1405178248508,7.102754143994822
2018-11-01,North,17.506658758142674,77.60308059587834,411.8486170499904,8.549100154192011
2018-12-01,North,20.490029600699025,85.825799504883,414.7782721845411,9.070141903213996
2019-01-01,North,22.78167744079642,84.27771535510566,416.41568667711675,8.00121816024604
2019-02-01,North,27.369740958944767,62.48643106208171,414.4784582956256,8.425454813128566
2019-03-01,North,30.98057411962576,65.75433063105038,411.25205903021134,8.10490057931305
2019-04-01,North,33.13983168220692,47.73181351269959,415.85386004004056,7.227991234597445
2019-05-01,North,23.086284098830443,24.542836501209287,417.2471628926293,8.691810246014287
2019-06-01,North,22.958336405149332,36.451937270135936,418.31641501537894,6.605740856381219
2019-07-01,North,18.465792144764247,38.72931542452988,419.61591715248903,8.738823226325573
2019-08-01,North,14.355194746278666,31.58410482649353,420.0268488473477,8.658326038800407
2019-09-01,North,13.249328396177804,43.1921793734966,419.65121249880144,8.080883049630629
2019-10-01,North,15.809787457556345,59.06621794416144,417.3500614282002,7.828435663108539
2019-11-01,North,18.88238430888196,65.03886569523648,418.7377318422741,7.757802376785187
2019-12-01,North,20.98218824897811,96.06557461764348,415.5387132775264,8.152834938923716
2020-01-01,North,25.46233991815442,88.07086913063237,415.8023727870603,8.022045878322805
2020-02-01,North,28.1443094115346,77.7571586240098,419.0904171930621,8.46907238682878
2020-03-01,North,30.25570835911754,62.348935034743384,416.94146911032965,7.559368770440113
2020-04-01,North,27.197107198576663,44.31971733953483,417.3831074787268,8.604284617000033
2020-05-01,North,23.77795151770355,-7.709555477688365,420.62117478118233,8.417937478744284
2020-06-01,North,19.573074620203283,18.075441606430964,419.8875561360538,8.42022083329805
2020-07-01,North,19.54176399654333,28.04005268361003,419.1465817641289,8.086951824596525
2020-08-01,North,15.044124176274245,-5.310263914919446,414.9929187903932,7.9263514856849895
2020-09-01,North,15.599707743405027,51.23085774586103,420.9561596537506,9.5580498080009
2020-10-01,North,13.752974999277667,75.10809833754774,416.6257750323172,7.963572625582385
2020-11-01,North,16.347634714112687,77.60691718975923,421.1749956519079,10.090298614198595
2020-12-01,North,23.025959478317205,85.09818128710042,425.6343459336706,9.443225134378617
2021-01-01,North,25.089960073018833,70.40855676037222,419.89787130427345,8.720813026766663
2021-02-01,North,28.420465187838747,62.107709297831434,419.84383290448164,8.28452521080419
2021-03-01,North,29.227429894868603,16.372843104200697,424.7569681353052,9.082276751794998
2021-04-01,North,26.71364205000931,25.36809191303344,423.2077744428679,8.870513962091039
2021-05-01,North,26.025744258028457,35.805529626202706,424.47368224087677,8.562300369115967
2021-06-01,North,22.370920508405284,20.31855914461006,426.08324444054387,9.751033646000256
2021-07-01,North,15.889239544153101,31.928500867844818,424.05643365906946,9.489452608879985
2021-08-01,North,14.577136708559774,36.963515367580015,419.4121935516266,9.361519345915424
2021-09-01,North,14.388129349412353,57.412381376553476,423.3032382264894,9.104067390979717
2021-10-01,North,13.582471234103298,128.28307097207647,421.7321393374886,9.825010996975905
2021-11-01,North,16.9104047971625,66.6765985573889,423.6094318523796,9.005209064660747
2021-12-01,North,21.543392661466978,90.32140563485116,419.8258862386981,8.617122326783482
2022-01-01,North,24.028146329792644,76.22986625405878,423.40908125001846,8.91863625551179
2022-02-01,North,27.868480849557926,56.860726193474356,427.8596922327715,8.138962126784179
2022-03-01,North,27.50726729971353,57.97309645680842,420.89216847385535,9.662672892908127
2022-04-01,North,26.952220604230476,35.05823251270043,422.5600512260676,9.64791001939113
2022-05-01,North,26.75713732699197,25.5946483556136,423.10315240995845,9.590108909497008
2022-06-01,North,22.430960114999777,30.461777458327415,419.89777274311484,8.415378416829466
2022-07-01,North,19.57061033506398,-8.021493364801174,423.0558728466636,9.438520856620949
2022-08-01,North,14.580511047588052,103.50586853835776,424.6899375846615,9.706885592441386
2022-09-01,North,17.12244427478799,64.42312210267868,429.8988165779033,9.892421135304717
2022-10-01,North,15.046000607116907,66.81379288841269,424.8146009918163,9.148980398258095
2022-11-01,North,18.83156587628356,70.38955134637149,423.1609090508829,9.694125627364652
2022-12-01,North,22.08282300446446,105.5288688221975,423.7379235878876,10.18155013176405
2023-01-01,North,27.416958224218757,87.84181228289874,423.1796453639818,9.15916981200797
2023-02-01,North,25.817586102614808,67.90062284629816,422.9334025384011,9.366991947662989
2023-03-01,North,29.147872554460687,66.99658675858568,423.57127580566623,10.002104086135777
2023-04-01,North,26.15577949695077,31.691188058065965,426.68301848626965,9.751150279349524
2023-05-01,North,25.989189847353398,32.811783872830844,425.5370869275628,8.68503804045326
2023-06-01,North,17.84759365664346,12.500598204837475,432.4111684216036,9.342901777811113
2023-07-01,North,18.301089491363726,33.63861264123531,425.6252948158906,8.61401993864296
2023-08-01,North,14.52073326960337,49.537130456828265,426.93034180333996,10.836431924856713
2023-09-01,North,13.997045620979407,56.13134237679971,428.6952654962937,9.878949081109047
2023-10-01,North,15.83920492588295,76.68897363224474,429.10373176117713,9.159190130845987
2023-11-01,North,18.89500865806182,83.44536653194497,426.2575121020824,10.413045847866519
2023-12-01,North,21.714754096426436,74.81383320395423,429.6993690358199,10.12474373967054
2024-01-01,North,27.450909645286075,68.59686446512984,429.6224637875825,10.293723845682948
2024-02-01,North,28.162463608800504,58.251009426908794,428.3247802241047,11.295647430063042
2024-03-01,North,28.923719663817028,74.00935612994574,425.9101148010483,10.077986069135838
2024-04-01,North,27.30968483395717,26.14977841719103,430.8198551543803,9.950222994058345
2024-05-01,North,25.371307332453128,41.263228803896126,426.9952858411314,9.289976346283106
2024-06-01,North,21.40642107067522,23.543904853033013,432.0926987518333,12.416008605138884
2024-07-01,North,18.346714595683828,9.592088739325792,431.98410083037913,9.941212481829757
2024-08-01,North,17.188794796831203,42.11172160289535,432.7865922664509,11.74997482332713
2024-09-01,North,12.991353209745155,55.976758555602785,428.91428011099526,10.24989180235937
2024-10-01,North,14.328347333895604,64.56381695482946,426.6596924381548,10.369803211615931
2024-11-01,North,14.402696470231025,67.04201080914515,429.63580814552654,10.539331476058615
2024-12-01,North,25.274094211701794,64.94394527093233,428.5093947824771,9.991446414985607
2000-01-01,South,29.295914802827696,159.8171230914935,375.08323442366617,0.059747533221466365
2000-02-01,South,33.48474477103659,132.16985006667875,368.8952454645421,0.4303699047780508
2000-03-01,South,35.515486677158286,123.65656894164321,374.697126226012,-0.1309746847711745
2000-04-01,South,35.42839418201857,131.61906424766107,369.11348541540127,-1.3635268089160717
2000-05-01,South,30.77390109449951,101.80331306479474,369.49113904678285,0.11385021113064298
2000-06-01,South,27.36410003350628,98.53366816509178,366.18797080509336,0.11996765302096032
2000-07-01,South,26.48728824173382,94.17808882419087,370.64543304685924,0.6820808690460234
2000-08-01,South,23.976318288457485,104.3145568534339,374.60183614640096,0.5122873425886888
2000-09-01,South,18.663481127399383,122.0557394653132,368.84429919534216,-0.31494368198205225
2000-10-01,South,22.285464715969404,151.89134025146677,371.9975002090277,1.0706805345681487
2000-11-01,South,25.31997751064299,145.5687113105788,375.6173338454989,0.44865721991400587
2000-12-01,South,22.45878032922596,154.4352836263167,370.6655078078928,0.5175015259648889
2001-01-01,South,31.46230450256703,158.7452703722228,370.48236373357327,0.5682719552821346
2001-02-01,South,32.27292824152694,142.5548132928448,370.6189501975001,0.2394269292526719
2001-03-01,South,34.210267102094214,136.0860744235674,371.64182761084794,0.336389331848596
2001-04-01,South,30.99159401637451,108.37275221433785,371.07714412553173,-0.13293217077620523
2001-05-01,South,30.30225236086463,112.08490184247223,369.3480173939228,0.4672383243206725
2001-06-01,South,29.10892203417411,88.91179600880888,365.8512196104479,0.7236946813275865
2001-07-01,South,22.168505355426092,113.5731147735933,375.7084315553927,1.021614353196526
2001-08-01,South,21.715204527559205,110.910363742925,373.73606421952,-0.5733531334223827
2001-09-01,South,19.363333954889804,130.15378981372106,384.38774094860366,-0.02300846001093748
2001-10-01,South,21.448683317209497,133.47034921599692,374.7191233385102,1.4769583892414055
2001-11-01,South,24.60860044714331,152.5523701150127,372.52698260571435,1.0092102403183043
2001-12-01,South,27.922117367022132,167.0348070854068,373.5638547455742,0.37898973979550543
2002-01-01,South,31.323156914802887,146.20894056955692,380.40283642255184,0.5528029948203022
2002-02-01,South,34.73849361377933,140.9127884672149,380.5094198594437,0.831919708283966
2002-03-01,South,33.67745222736778,144.52467534470745,376.01686191150577,1.1203320517275799
2002-04-01,South,33.00395016147464,119.6512541198301,377.82735332844214,2.0665772579248367
2002-05-01,South,29.618471686215425,117.00563653818341,372.6264702678317,2.1298710672791743
2002-06-01,South,26.1181240288327,142.87464236578995,371.44037970841777,1.0983128842377825
2002-07-01,South,24.564598536343308,113.8820250103307,373.85228014408983,1.886735282601971
2002-08-01,South,23.28644929996127,110.49088817445144,371.959552330761,0.8550255640760879
2002-09-01,South,19.3155916475988,131.35753879917664,372.5882363750305,0.17250810070592482
2002-10-01,South,23.075497627715993,135.76640795421577,378.17178965200077,0.29646253713405724
2002-11-01,South,25.34674874472144,155.55973221282343,378.0996621300307,2.5505221337282196
2002-12-01,South,26.759396567793154,154.0247017904454,377.7447372911967,1.6213966158021593
2003-01-01,South,31.17363174548081,149.82146078411768,377.57904706840156,1.2777986918281445
